# total_evaluations, simulation_calls, fitness, configuration
# [0/200] 2025-06-24 08:35:05.647021
152 1 1.7426783130734216 0.9559090189087972 0.5887137827757212 0.4220529829886254 0.905926997469019 0.982101232227408 0.030130886792281375 0.46845800928007325 0.4506421783729597 0.6868857109606077 0.7972414371505608
173 2 0.5484713820505108 0.020450636639777753 0.4035531824600512 0.9664981104085706 0.4733205177643246 0.9594688868357437 0.5414095284611351 0.519489725192383 0.44472732000463044 0.2981684517186964 0.9844431836606266
417 3 0.45840564595774236 0.03595019495964391 0.3681485033113451 0.026057659205391104 0.484626396960441 0.6960826348597166 0.9931536826637802 0.4442804863075022 0.037457095027007115 0.39312187872401794 0.9863936299370738
448 4 0.3395007289068712 0.040778819410207445 0.29036991543203294 0.9619394948597243 0.5502243806580678 0.9812520793772082 0.28606583782194484 0.056068478588265136 0.15399068167872698 0.1665927798279747 0.453843725168128
605 5 0.17562256397030088 0.03928004216395403 0.11945246969758944 0.9947519139708129 0.4006104726055234 0.8463817380908122 0.39641383623398374 0.0012677927086896523 0.16231795965855794 0.061161060823352154 0.20464205514539335
1092 6 0.14327995556850193 0.029535725165096116 0.1784195974767545 0.9784548569429099 0.42855713407351714 0.924364794258814 0.6309182695057124 0.1708466799348196 0.17826275559358584 0.1940283514978084 0.25811765805434755
1501 10 0.13660919783409792 0.034658119217478245 0.00012355527977747638 0.9951781808470707 0.44051466498454867 0.9038162408415192 0.6309182695057124 0.1708466799348196 0.5965249298299085 0.1940283514978084 0.16646199020955782
2190 17 0.10310837056516742 0.049424934443768276 0.11675208332076048 0.9948446877065674 0.4201920580878998 0.8676284538134613 0.8198838170212036 0.2045103318905831 0.4164891246052451 0.6997362773070747 0.5492156065333049
2715 37 0.1002865085237713 0.05149753939015417 0.9200259870407801 0.9775688651750271 0.5085735327895281 0.8740445417603806 0.8212077451249261 0.18887640515077986 0.4138654843112256 0.6774064711586714 0.5504571464958373
2738 39 0.09119709598233519 0.05307047564459738 0.9219113271955195 0.9635751593339228 0.5193013582811528 0.977472522571225 0.5975265141381649 0.5626637017896533 0.6044889317947587 0.11525280435021773 0.3507010505978887
# [100/200] 2025-06-24 08:37:11.010841
3243 100 0.09433041702320474 0.006508636560219994 0.9177888443860258 0.9577603859097019 0.5442091134473858 0.9266255177645185 0.562158591868995 0.5731169566089375 0.4628841205826528 0.3048062091636182 0.12991903280959494
3536 159 0.09040804058499605 0.009638687152183412 0.9628853597566863 0.9563000332599981 0.55046529966128 0.9561528320476389 0.6018574299523938 0.6530731429699769 0.7036111145277085 0.44715027829121895 0.37475966899134994
# [200/200] 2025-06-24 08:38:16.216502
3696 200 0.15138604591391108 0.025400847060328136 0.866964223206384 0.9787681325227577 0.418360000109267 0.9884795885030121 0.5207919633663755 0.2681801023849812 0.9730667262402796 0.5892196300629917 0.6339494404247188
