# total_evaluations, simulation_calls, fitness, configuration
# [0/200] 2025-06-24 08:51:49.450683
30 1 1.1062123484124697 0.996881892641433 0.7119790430349028 0.0007699578154433204 0.3103371575661506 0.34231865406036377 0.7539222337438807 0.76479394257897 0.5673165762671312 0.4405759045396034 0.15130277562251596
33 3 0.1349612426125209 0.9993426650983664 0.6513855374494347 0.0010411480822543756 0.19818089567269248 0.3403702047420607 0.7360663227612242 0.7647929401276025 0.8393011104638143 0.5764672384265453 0.14296839287881952
64 28 0.13194803096076488 0.9993252191510682 0.6551815115211786 0.0010751935567985304 0.2138256373872527 0.3420159067935549 0.6359599260692207 0.7649340809906665 0.7291290219132339 0.613854817129897 0.1164786573997959
72 34 0.12960816859542143 0.9983876894684178 0.6551660946301608 0.0017971321418476462 0.2368825700754665 0.3317665373390215 0.6383842974487035 0.7645016188449032 0.7910264701672278 0.6283962127131969 0.11586038596946145
91 49 0.1162710902603692 0.9776106363898537 0.6691248427495411 0.0016278631401167607 0.24435038876338844 0.31007825517532217 0.6369900772198684 0.6337100733077456 0.6789832464383214 0.7679737432806075 0.07671723188135596
106 63 0.11422272926798362 0.9797347300733238 0.6638513211903385 0.0020235602237731487 0.23134469342342825 0.3078956791061316 0.6363469070169998 0.6578814224989392 0.678568728955219 0.7683980720972519 0.07373708408671048
108 65 0.11386811216857867 0.9797347187995911 0.6637900976369517 0.001551405723946516 0.23042864125636045 0.3078956530832555 0.6363480208790979 0.6578814387321472 0.6792140107408563 0.7683980464935303 0.06711678506345571
116 72 0.11239441181669962 0.9796670895915428 0.5905438897291488 0.005105902605020196 0.1755507386127817 0.3077421162919283 0.6502735257455535 0.7372315964959042 0.6149143040219219 0.7959259925124068 0.08066490819481306
142 97 0.1054130112721757 0.9808903906486887 0.597207747876044 0.006041802402862951 0.13966689943802776 0.3369317446134927 0.6411392729688016 0.59180174769974 0.615558329126262 0.7964825426336007 0.07628880203030598
# [100/200] 2025-06-24 09:00:52.090783
145 100 0.26422713781557905 0.9702756256265238 0.5961342535095875 0.006014108763478702 0.05464635752925039 0.33684645583568423 0.5110004045930312 0.4561132124237397 0.647874327884911 0.7359478630176031 0.05877102539108259
159 114 0.09701849071490348 0.9813845395212657 0.5903305089043036 9.956857287662921e-06 0.13928206266654655 0.36591314675590475 0.5744602409143895 0.8000441794905806 0.6145972578209392 0.803589273624219 0.07553883694803917
238 185 0.09669047556115362 0.9820393615925174 0.5972736606353689 0.00016310315190268504 0.139554274269054 0.366519037869074 0.619489063361575 0.7566963431878564 0.6141213497168002 0.7799620145240174 0.09436098862216807
# [200/200] 2025-06-24 09:07:43.940743
254 200 0.11300085305981628 0.9870935637524283 0.6332861719520478 0.009474087397049663 0.007587815316589669 0.3578226795794721 0.6149894226618872 0.91678956492199 0.6107413387893087 0.9117312058973602 0.12380795868418955
