# total_evaluations, simulation_calls, fitness, configuration
# [0/1000] 2025-06-17 07:59:21.732380
100 1 70.36732965813691 0.3203274908125617 0.27516524639146334 0.7317890182160252 0.9911840119002061 0.48413849306478784 0.6503247780988689 0.26605509340618416 0.7641786719726393 0.9341542363808302 0.9756193496958263 0.9957284908971548 0.0010076504085211367 0.996080819667407 0.9780896067244507 0.43111736984895094 0.6828224665915212 0.3009548032049742 0.5074712734854324 0.4118477332575314 0.17779214366627097 0.9949432912209726 0.25430821439958 0.3857693839829144 0.16594794183325925 0.5224348577400841 0.05744125169311004 0.6848448446480695 0.6084490066110639 0.41717857156853677 0.45969234064498754 0.18749452933788863 0.9848670110507437 0.5472689049241657 0.526439508432418 0.8343012367795366 0.6695119235935598 0.028623556238612576 0.6647095895235426 0.47168090358477566 0.9960176375161401 9.890298676131011e-05 0.10389713882100679 0.459300133919294 0.41335590542005635 0.8564175260600051 0.09912719322356947 0.9993216611929048 0.9891105847141248 0.7618693283936313 0.8796624376006748
152 2 1.8323589644434195 0.6681764486872148 0.3151607159100034 0.9857302169808525 0.7889832714101139 0.46024610511022146 0.6662769752975767 0.23414573951834178 0.569894077817081 0.4129289613669526 0.5163204006794371 0.9979470260636004 0.07629851626083989 0.9984045078466489 0.6728035626023673 0.947210895082632 0.47145767160558094 0.7117254946263076 0.35447699321450143 0.5368415236104908 0.0251311464284516 0.9964054186272214 0.17671864054044276 0.09387460520265739 0.20643650188621812 0.9992538047946313 0.3165323911842705 0.7917640523922325 0.3966278773359772 0.5548765406025711 0.5006632487424183 0.19473557751201792 0.8750665848099325 0.00969771145185884 0.37806877481022033 0.9960055106595672 0.9455769401775382 0.9116710739724544 0.49541173916991554 0.9928209279470864 0.7087011436984243 0.4077843312836838 0.009429538222849086 0.06318261900170347 7.242317543204109e-08 0.6009302502942044 0.03476628902885526 0.9040445617004709 0.6950994390908956 0.7550295112884597 0.9968922429684152
203 4 0.3124681012193083 0.7041354363908535 0.5538093403228197 0.6245036460629325 0.9301372123924403 0.6450666841940266 0.1467544790960145 0.496171670505004 0.19140321694879492 0.4063922354144045 0.5975917773742134 0.8400090010623793 0.1201833282409055 0.931771363835823 0.7732302953264241 0.7046749258215147 0.733940095924829 0.6523422534798735 0.5219010695712425 0.7693804142519605 0.41301879950807974 0.9891829642958939 0.3687314032588076 0.016402784774986905 0.18255369129336393 0.7001389936487734 0.9602368457058719 0.22085092877586587 0.4152429559497717 0.18926464729946163 0.557320953067137 0.4680061316023282 0.18476490912200466 0.4866552151540905 0.637396732241966 0.5494976713959621 0.6933604271143023 0.9164653879026636 0.683000665135846 0.6128074548989406 0.5318210766110048 0.3878959392570771 0.008206777750031324 0.06101145563895741 0.09808752188274864 0.7562375375400756 0.7249889349936887 0.49265547842261065 0.729616378764627 0.7864210756882667 0.9848682947453333
461 16 0.2726885594743148 0.1539360679706189 0.3617054143653 0.9995806963614065 0.9770525645926585 0.4270650229228827 0.6408387628005079 0.3027946313149915 0.08717264081234813 0.5224259168462742 0.29194708441972467 0.6182067694936302 0.9488396276131414 0.8270723342533624 0.9993848110753428 0.956832923342374 0.1369273158557438 0.5642669802374798 0.007224487352552527 0.77327916685153 0.718426997470557 0.8437585747329299 0.22790438486921105 0.4683963434110928 0.22154722211766753 0.8415426223327762 0.5829589043065269 0.17616884223721974 0.1687417774714699 0.20076556462679673 0.96982370005384 0.49553720640964305 0.1256654889554695 0.22401778301543615 0.33724200015578243 0.4017616097535385 0.96926726835596 0.9112791825454106 0.6798028568541354 0.39949343633794304 0.016614328156076413 0.011484739575370013 0.08206185996090087 0.977399725529008 0.5807929118086514 0.995360339592622 0.8422896397955244 0.95120821503477 0.4963622818888258 0.4008717046935081 0.8547322798212378
1409 73 0.2428692345712869 0.8837149558523225 0.3611031898723439 0.9868031694289523 0.26418261168844526 0.8077042627830957 0.7157270592147522 0.8910413781063025 0.34165640704010025 0.9973891093790449 0.1263946228701755 0.0011564485206483175 0.840088817358158 0.5240474640982964 0.6116414453812664 0.7359470098603531 0.0007267249406593118 0.34658639918936013 0.5291209893274467 0.9949264250042437 0.9721026053371096 0.18390329501230845 0.8185924418234329 0.32231312073028484 0.4459484616899848 0.7979539793810365 0.05423793442928959 0.020496107346023983 0.5054320615371444 0.8085051129452259 0.9962730053287109 0.0022881547824912646 0.8079031212699952 0.9976223028607614 0.3873480748709679 0.9952238923433304 0.9143303354281903 0.7280492326324817 0.43499676074005145 0.8561273793938899 0.9336720631689862 0.0009536491764331175 0.4722021412462144 0.9157582863327843 0.018399506052514336 0.7265945735792061 0.9778602811220548 0.21059634034659558 0.00013144550068147997 0.7257407487037134 0.716270769934404
1437 76 0.12392885125787942 0.9944282745258851 0.4023583426085554 0.9960640442088813 0.46428306012618137 0.9870573419039529 0.9220690404886394 0.9666380451371965 0.334440345179985 0.9807499939340205 0.28738548403632713 0.5046390143022044 0.6847286491715641 0.450794188139621 0.9665423050260552 0.8604556155019165 0.49883446553904465 0.3424007512719167 0.4093723364237749 0.9993103397472746 0.9999363144349835 0.14911499418876795 0.9059298465159196 0.1160274358581265 0.406259158946784 0.5330928412033099 0.10899072540683585 0.2366177594428711 0.573649542936703 0.596298696626157 0.9910213617311033 0.012321409962627535 0.9199523331166465 0.9937713656077343 0.2703481251768749 0.9909606671975922 0.9095577653450186 0.6947192935279023 0.31863518423372417 0.790834303396531 0.9159820324444894 0.019798337567598325 0.4027678298334031 0.8212192658907662 0.0024480108019633057 0.8928447517713444 0.8413663715093092 0.5230123056425158 0.016876566602849457 0.6906328157603268 0.9695700399449352
1531 85 0.10709436794195859 0.7573480912888526 0.30364614952327174 0.7608546639053131 0.579017093027717 0.6880682777121518 0.9624634271293234 0.41762436102305844 0.34481605025898154 0.8490503739118744 0.1095079578149378 0.4918013379150752 0.960884089518856 0.402374230233428 0.8116183485424653 0.9299233753912606 0.47152836727295444 0.046046313525933795 0.5892880915802101 0.8762950115512436 0.968754140782739 0.09881399258994938 0.9437366618696271 0.24354823807187714 0.5499312726469126 0.35629391768145185 0.31515275963759937 0.22017599663633325 0.4900158460060926 0.41440773350726734 0.8060610268490991 0.1587801777380039 0.936347961449953 0.8434821371510608 0.20614616565677046 0.9089196782198681 0.7544623176387542 0.5711785561751361 0.46006300878817785 0.9972997148247399 0.9574096187448662 0.009249680807573976 0.09958365618914511 0.953490329113523 0.9393232325754794 0.9986952076447116 0.728033590187757 0.48893708404736413 0.07238417213157655 0.6984739297472913 0.8127082401487435
# [100/1000] 2025-06-17 08:01:40.235363
1612 100 4.010108134371233 0.9367714830873837 0.28881735549311427 0.8295621079524447 0.9801846917071154 0.9167952320054104 0.9762351148721593 0.33883907108707606 0.7363683550153999 0.9340415879361691 0.202450200950816 0.00015986846380247475 0.8748801163501619 0.6944359826048985 0.6861576423705029 0.6576647469044719 0.13259270025932635 0.6361512699753862 0.9375971247710516 0.8757940490532614 0.7159367504750702 0.33181807056848966 0.9843496531963939 0.16041612509722225 0.52228015638099 0.4878927645308793 0.08281068015470794 0.7859978545956952 0.7722251230350745 0.4443768754626045 0.37450987827919713 0.10887507302520932 0.8701824329988476 0.9604674326728052 0.21294581272035673 0.8005644570546472 0.9452957221212673 0.9134493293053965 0.07585344127062366 0.9725918739424855 0.9848872117197334 0.019089656233048865 0.1879470461311616 0.9764003884333958 0.6669039690529894 0.3996318062333464 0.7078789508750272 0.3641472066943492 0.08535937710592023 0.1865605938433808 0.7665684974585727
# [200/1000] 2025-06-17 08:03:09.106164
2228 200 0.7764173213631514 0.9543876210056802 0.5055324398035179 0.954759751717538 0.5247297749278497 0.5043610720167029 0.7949219609071039 0.9596668995593116 0.6269639721828255 0.8448186617529165 0.04981417456398046 0.1199190784960309 0.9588824902730722 0.15972455506504923 0.45499093956706105 0.5984437087593422 0.7074103477028197 0.4481719688689091 0.5603808034907583 0.3122293425523447 0.6590826968525569 0.24171047149846608 0.9835721688371192 0.09942454163629275 0.0524622330552435 0.9104036625484747 6.0549794810950256e-05 0.5126385605868862 0.45757385543390294 0.0939974679939155 0.5321078539754742 0.2230871023082559 4.846416704855269e-05 0.9532786586201363 0.33164960913629843 0.5956798083586403 0.6810222373630352 0.8861718238698142 0.2071024807924542 0.194081752650051 0.9332574873786859 0.007078449806688196 0.13699066807806135 0.9892010477805675 0.9477573532833458 0.9995141444675975 0.22880751730063675 0.42036557386973517 0.00046874229596152234 0.8240555893159273 0.4547503891140803
# [300/1000] 2025-06-17 08:04:23.486817
2506 300 6.49609375182904 0.9603310760454611 0.09645591725997721 0.9910030625209225 0.23248013280326496 0.8348592950402497 0.6139049015231972 0.9968452468350298 0.30372789658936383 0.6457471412042579 0.024997930474740034 0.22147586920996665 0.6714099409068099 0.04194811102474381 0.7320985594375153 0.5790989238488 0.7177392252970409 0.4107630359021682 0.5649639567443916 0.5459045663466114 0.593976330664554 0.17429135870362994 0.9027632800301442 0.6501482729706203 0.41852121814253396 0.6250705726372718 0.7988342567568454 0.7315310447578338 0.774712680512706 0.21889343469258915 0.720307617955749 0.1291770974483435 0.023897453381076066 0.9869417503031481 0.5224836182481624 0.5873947453140939 0.3397862118402247 0.9998543523896498 0.1976394326584101 0.47224474691315566 0.9218113207205292 0.034056300546751454 0.11429844679923207 0.9704569428306583 0.9949890182838806 0.8908243606658919 0.24136564433769836 0.42314337315858586 0.02733135440980271 0.8359278643549073 0.6424667080108957
# [400/1000] 2025-06-17 08:05:39.767425
