# total_evaluations, simulation_calls, fitness, configuration
# [0/400] 2025-06-24 12:41:54.456262
176 1 1.2415639306532062 0.023717961162343315 0.4300858739003224 0.9400901171600081 0.3669967254263449 0.9838942612235471 0.4490782485589303 0.23786755327292491 0.38883973212742245 0.2972869983502817 0.17956977920379913 0.9565508311243244 0.9056887716209017 0.5709918819803058 0.6897550655442383 0.4648574583284218 0.5220514445643523 0.13912342343937023 0.8764046216402459 0.2389126316620711 0.3671977092203249
663 2 0.7416964111018634 0.07180444805109476 0.2791197726935376 0.9894716636561791 0.8437677354220531 0.6168082224295618 0.25371082948918583 0.04120171567834624 0.8583123914076528 0.2569656339720129 0.2927967795751264 0.9813851538104026 0.4559302106691926 0.6307488362360062 0.8326361547636347 0.9124436948327642 0.45681412294925716 0.20661092265433256 0.514719728595677 0.06746955738858895 0.6560451017729008
887 3 0.20244625835314556 0.030102910448654152 0.5376913555414085 0.9600836625502303 0.598380224730454 0.9676928786512426 0.05916090676937619 0.4472461410271382 0.8050989225140159 0.6263962505234131 0.013061492039098233 0.5887423349067282 0.3980005773933569 0.5445982061642429 0.4568242538076019 0.4367600242073466 0.06448016133959145 0.1965665228328337 0.13577361350556572 0.3352724499946723 0.6461532970295185
3243 16 0.17848990828356204 0.029343042659400242 0.8227314798208202 0.9828949168764097 0.6477752381227021 0.7703855108522638 0.43859015011968283 0.26841606540388574 0.5169304706741622 0.35365670505052 0.6762224276894878 0.4713606402781921 0.1341120021758786 0.27919535719864785 0.16177553900307273 0.3740931745211763 0.434904744783148 0.33711110390195914 0.21119054235741452 0.7386538125139501 0.800122595851655
4315 35 0.16960835709299615 0.01706930643507193 0.07211871390515034 0.9858388682988671 0.4734788690753557 0.46000826524205374 0.27299708355443836 0.3526654251527348 0.5238725191949523 0.6393967682409105 0.3865290132518005 0.21640593459453544 0.609117680811853 0.2139025290535323 0.3003400801309808 0.9809347313052424 0.2675020419498207 0.44674695950590676 0.3085561188078864 0.19902896703326955 0.6161341509612106
4828 46 0.10827480759662239 0.04175475070214135 0.017647523630514028 0.9856488855046874 0.4960641200446385 0.8698572226183372 0.2023136749313698 0.22154085164102044 0.5259254487561863 0.6751905052178727 0.8709571096420272 0.4114417742580867 0.9596988793313408 0.4784401520091714 0.5074792916287147 0.6057190617227235 0.6676186392626654 0.6247125470313275 0.14693933917421537 0.009903515036241262 0.05193257185384603
4862 48 0.1059583691425098 0.009355847079278001 0.014450467528642763 0.9477317004660492 0.5121079453509871 0.7876502324149582 0.7323103940591871 0.2132721836615028 0.5811743073362662 0.44548754123304757 0.8067679650965811 0.6540418842886647 0.6623387069875721 0.8150622258968759 0.5214570075347211 0.5937342365075092 0.90430262736433 0.17203421165211974 0.528634414959313 0.7949480897285014 0.2433580809722744
6129 75 0.1004349190961225 0.04600017303991305 0.03240291378298221 0.94700362901588 0.522025243206268 0.8978919807168546 0.19073890940323274 0.44643018567537296 0.5306880631405272 0.8682784821185694 0.17145863448269294 0.7986686833322583 0.9660935986642114 0.17573013805316418 0.6308903877937837 0.7405250811051268 0.15265273755116437 0.1426343722888903 0.7838456086826558 0.6747380249987427 0.9909287525899718
# [100/400] 2025-06-24 12:45:15.551179
6855 100 2.291844277344601 0.06941897241414774 0.22819879385601638 0.9556550136325516 0.585758763707133 0.9799765660571805 0.18963029774785561 0.6511267830063399 0.2224040983229955 0.7395071259142902 0.38038168041039117 0.4085401470715878 0.8720428689113003 0.9547498447191353 0.3385024246645442 0.939814057807043 0.4136198981395959 0.2243386109861405 0.6429730570466534 0.8868734709492516 0.7511195060857123
8143 176 0.1001298013561573 0.014565449212058823 0.04594521913762656 0.9446660566465361 0.4763076915147657 0.96718649680431 0.7601859214198428 0.15559721445872055 0.3918198073762126 0.43919737325367747 0.10301963210000398 0.5378649755521698 0.8972389183074688 0.43407934548736443 0.7708741527418078 0.6655421117331634 0.6868299073046463 0.5762827784031767 0.37769972710250294 0.7125899469180793 0.4241707320122077
8301 187 0.09888680332544197 0.04039989421561008 0.043975606067371886 0.987825973569559 0.43309684811830956 0.7262496791134124 0.43832488145936244 0.6746142043839595 0.7407633222648922 0.5297017453008027 0.9800535128812129 0.5791163148263311 0.3347728989353417 0.2367762181389489 0.9471780389454967 0.41932919259411877 0.6667266464625485 0.626425516433957 0.1720775360279042 0.576468264429996 0.5109347409285863
# [200/400] 2025-06-24 12:46:43.933507
8427 200 0.14474122580267315 0.018456611722295235 0.13913509538234736 0.992987155195061 0.41066889285950703 0.6713771647234387 0.352946737914058 0.8921780543611644 0.5004432288487777 0.33620222514153236 0.8037252932848871 0.8664512695191138 0.35813594294395906 0.5166253003205394 0.8962334608909358 0.3482101699852385 0.0929427483497155 0.13609125517123744 0.030399309234025007 0.15207752387709716 0.9329300437396679
9121 261 0.09363993188927383 0.029227640077395423 0.016033430511136926 0.9795571514817715 0.4437809475585362 0.75845252894902 0.39233756280418725 0.7114339562557948 0.6529433156762551 0.5679069549028475 0.8593651527645327 0.868755577510194 0.4674520655036094 0.12487469851210153 0.7869235063055986 0.7511530996428836 0.2158815039743664 0.49133288723717194 0.16606919309611862 0.542095722416721 0.7683839776509445
# [300/400] 2025-06-24 12:47:57.406887
9378 300 0.12602566063132856 0.0398080845129275 0.07743767980448835 0.972327978564687 0.4774835388185821 0.6232987430742165 0.5028105880425284 0.8292513714757633 0.5455636714092895 0.7064525125009771 0.510234888895835 0.13093779355853008 0.6421780389076635 0.5611987916836758 0.8359840204810464 0.2243983058710617 0.09601578676424938 0.6283961537582337 0.22268880579841854 0.6405721633974841 0.7527201557634383
9455 315 0.09268002182653923 0.031479310244378333 0.00041917374543759545 0.9686124292940307 0.430712632664611 0.9122962489505693 0.3288680666622085 0.7150029105841234 0.4122169530651426 0.4168754537639139 0.8099456039049935 0.9399832135059155 0.2731517981200384 0.960935154232707 0.38182067224185884 0.7432116768014077 0.0027164423020709094 0.2375246570691799 0.04321711371034609 0.5362740595945403 0.17700837442401984
# [400/400] 2025-06-24 12:49:07.820171
